data_category,prefecture_code,police_station_code,report_id,accident_details_code,fatalities,injured_persons,route_code,location_code,municipality_code,occurence_year,occurence_month,occurence_date,occurence_hour,occurence_minute,day_night_code,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,weather_code,terrain_code,road_condition_code,road_config_code,traffic_signal_code,stop_reg_signage_code_party_a,stop_reg_roadmarking_code_party_a,stop_reg_signage_code_party_b,stop_reg_roadmarking_code_party_b,road_width_code,road_alignment_code,collision_point_code,zone_reg_code,median_facility_code,pedestrian_vehicle_separation_code,accident_type_code,age_party_a,age_party_b,party_type_code_party_a,party_type_code_party_b,vehicle_use_code_party_a,vehicle_use_code_party_b,vehicle_shape_code_party_a,vehicle_shape_code_party_b,auto_transm_code_party_a,auto_transm_code_party_b,safety_feature_code_party_a,safety_feature_code_party_b,speed_reg_code_party_a,speed_reg_code_party_b,vehicle_impact_point_code_party_a,vehicle_impact_point_code_party_b,vehicle_damage_level_party_a,vehicle_damage_level_party_b,airbag_code_party_a,airbag_code_party_b,side_airbag_code_party_a,side_airbag_code_party_b,injury_severity_code_party_a,injury_severity_code_party_b,latitude_north,longitude_east,occurence_day_code,public_holiday_code,days_since_cognitive_test_party_a,days_since_cognitive_test_party_b,driving_practice_method_code_party_a,driving_practice_method_code_party_b
1,97,113,7,2,0,1,3300,157,208,2024,1,12,16,19,12,7,18,17,56,1,1,1,14,7,0,0,0,0,1,9,1,70,5,2,21,55,25,3,4,31,31,1,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,2,4,261520675,1274346099,6,3,9999,9999,9,1
1,97,113,10,2,0,1,32080,0,208,2024,1,5,9,43,12,7,18,17,51,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,1,35,65,3,61,31,0,1,0,1,0,11,0,2,0,10,0,3,0,2,0,2,0,4,2,261438202,1274210840,6,3,9999,0,1,0
1,97,113,13,2,0,4,3300,183,208,2024,1,5,18,52,22,7,18,17,51,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,25,35,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261431891,1274236749,6,3,9999,9999,9,5
1,97,113,15,2,0,1,33290,0,329,2024,1,19,8,30,12,7,18,18,2,1,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,25,45,3,3,31,31,1,1,1,1,11,11,3,3,50,50,2,2,1,1,2,2,4,2,261329633,1274600365,6,3,9999,9999,1,1
1,97,113,16,2,0,1,10380,0,208,2024,1,10,7,20,11,7,18,17,55,3,1,2,1,1,9,22,9,22,15,7,30,70,5,2,21,45,55,4,36,31,31,1,0,1,0,11,11,4,10,40,14,3,3,2,0,2,0,4,2,261453182,1274307385,4,3,9999,9999,1,9
1,97,113,17,2,0,1,99000,0,208,2024,1,14,1,50,22,7,18,17,58,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,1,1,35,4,61,31,0,1,0,1,0,11,0,10,0,10,0,3,0,2,0,2,0,4,2,261514443,1274232969,1,3,9999,0,1,0
1,97,113,18,2,0,1,26530,0,208,2024,1,22,21,50,22,7,17,18,4,1,1,1,1,7,1,21,0,0,15,9,30,70,5,2,1,55,45,3,61,31,0,1,0,1,0,11,0,2,0,10,0,4,0,2,0,2,0,4,2,261555591,1274323282,2,3,9999,0,9,0
1,97,113,19,2,0,1,3300,140,208,2024,1,7,14,40,12,7,18,17,53,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,45,35,4,36,31,31,1,0,1,0,11,11,4,10,20,40,3,3,2,0,2,0,4,2,261457941,1274439955,1,2,9999,9999,5,1
1,97,113,20,2,0,1,99000,0,329,2024,1,3,19,0,22,7,17,17,50,2,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,55,45,3,4,31,31,1,1,1,1,11,11,10,10,30,0,3,3,2,2,2,2,4,2,261330346,1274552870,4,3,9999,9999,9,1
1,97,113,21,2,0,2,580,1155,208,2024,1,20,21,5,22,7,18,18,3,2,2,1,1,1,9,22,9,22,17,9,30,70,5,2,21,1,25,4,4,31,31,1,1,1,1,11,11,4,4,10,30,4,3,2,2,2,2,4,2,261507672,1274213475,7,3,9999,9999,1,1
1,97,113,22,2,0,1,3300,155,208,2024,1,12,17,30,13,7,18,17,56,2,1,1,1,7,9,22,9,22,18,9,30,70,1,2,21,55,35,3,4,31,31,1,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,2,4,261518994,1274354599,6,3,9999,9999,9,1
1,97,113,23,2,0,1,580,1173,208,2024,1,18,17,20,13,7,18,18,1,1,1,1,14,7,0,0,0,0,4,9,1,70,1,2,21,1,25,4,4,31,31,1,1,1,1,11,11,3,3,10,31,2,2,2,2,2,2,4,2,261430368,1274127197,5,3,9999,9999,1,2
1,97,113,24,2,0,1,27410,0,208,2024,1,11,17,37,13,7,18,17,56,2,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,55,3,36,31,31,1,0,1,0,11,11,3,10,10,40,3,3,2,0,2,0,4,2,261417023,1274419882,5,3,9999,9999,1,9
1,97,114,1,2,0,1,10070,0,201,2024,1,5,20,6,22,7,18,17,51,1,1,1,1,7,9,22,9,22,14,9,30,70,4,2,21,45,35,3,34,1,31,1,0,1,0,11,11,4,4,70,10,3,4,2,0,2,0,4,2,261213043,1274015989,6,3,9999,9999,1,3
1,97,114,2,2,0,1,27490,0,212,2024,1,9,11,20,12,7,18,17,54,3,3,2,1,7,1,21,9,22,17,9,30,70,5,2,21,65,45,3,14,31,31,1,11,1,1,11,11,2,4,10,24,3,2,2,2,2,2,4,2,260941339,1273958774,3,3,9999,9999,9,1
1,97,114,3,2,0,1,33410,0,212,2024,1,11,16,50,12,7,18,17,56,1,2,1,1,7,1,21,9,22,15,9,30,70,5,4,21,65,35,3,35,31,31,1,0,1,0,11,11,10,10,40,10,3,3,2,0,2,0,4,2,260936720,1273959990,5,3,9999,9999,9,5
1,97,114,5,1,1,0,3310,1,201,2024,1,16,16,5,12,7,18,17,59,1,1,1,1,1,9,22,0,0,18,9,30,70,5,2,1,75,75,4,61,31,0,1,0,1,0,11,0,4,0,10,0,3,0,2,0,2,0,4,1,261225193,1274027181,3,3,999,0,9,0
1,97,114,7,2,0,1,3290,741,212,2024,1,9,8,25,12,7,18,17,54,3,1,2,7,1,0,0,0,0,5,8,1,70,1,2,21,65,45,3,4,31,31,1,1,1,1,11,11,5,5,10,30,4,3,2,2,2,2,4,2,261137511,1274110046,3,3,9999,9999,9,1
1,97,114,10,2,0,1,27560,115,212,2024,1,5,13,17,12,7,18,17,51,1,3,1,1,1,9,22,9,22,15,9,30,70,5,2,21,45,55,4,14,31,31,1,11,1,1,11,11,3,3,20,10,2,2,2,2,2,2,2,4,261032992,1274006002,6,3,9999,9999,9,9
1,97,65,4,2,0,1,47410,184,211,2024,2,2,18,0,13,7,14,18,13,2,1,1,13,7,0,0,0,0,5,3,1,70,1,4,21,25,45,3,3,31,31,1,1,1,1,11,11,7,7,10,38,3,2,2,2,2,2,4,2,262020617,1274746641,6,3,9999,9999,1,1
1,97,101,31,2,0,1,27210,754,201,2024,1,19,9,9,12,7,18,18,2,1,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,65,1,14,35,31,31,11,0,1,0,11,11,3,3,81,10,2,2,2,0,2,0,4,2,261207636,1274047917,6,3,9999,9999,9,1
1,97,101,32,2,0,2,580,1208,201,2024,1,16,14,34,12,7,18,17,59,1,1,1,7,7,0,0,0,0,5,6,1,70,1,2,21,75,25,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261250170,1274034565,3,3,110,9999,9,1
1,97,101,33,2,0,1,99000,0,201,2024,1,11,10,38,12,7,18,17,56,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,35,25,3,4,31,31,1,1,1,1,11,11,10,10,10,30,3,3,2,2,2,2,2,4,261252783,1274135398,5,3,9999,9999,1,1
1,97,101,37,2,0,1,32010,0,201,2024,1,20,21,3,22,7,18,18,3,1,1,1,1,7,1,21,1,21,14,9,30,70,5,2,21,55,65,4,51,31,41,1,0,1,0,11,0,10,0,50,10,3,2,2,0,2,0,4,2,261314898,1274106144,7,3,9999,0,1,0
1,97,101,38,2,0,1,25390,0,201,2024,1,10,9,30,12,7,18,17,55,2,1,1,1,7,9,22,9,22,14,9,30,70,4,2,21,45,45,3,51,31,41,1,0,1,0,11,0,10,0,80,10,3,3,2,0,2,0,4,2,261304145,1274133220,4,3,9999,0,1,0
1,97,101,40,2,0,1,32010,0,201,2024,1,31,14,22,12,7,14,18,11,1,1,1,1,7,9,22,1,21,15,9,30,70,5,2,21,25,55,3,14,31,31,1,11,1,1,11,11,2,2,10,40,2,2,2,2,2,2,2,4,261348922,1274126311,4,3,9999,9999,9,9
1,97,101,41,2,0,1,580,1185,201,2024,1,25,10,16,12,7,17,18,6,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,1,55,3,4,31,31,1,1,2,1,11,11,4,4,50,70,3,3,2,2,2,2,4,2,261353339,1274108722,5,3,9999,9999,5,9
1,97,101,42,2,0,1,85000,0,201,2024,1,11,20,29,22,7,18,17,56,1,1,1,1,7,9,22,0,0,15,9,30,70,5,2,1,55,75,4,61,31,0,1,0,1,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,261335116,1274057396,5,3,9999,0,9,0
1,97,101,43,2,0,1,32010,0,201,2024,1,16,20,30,22,7,18,17,59,1,1,1,1,7,9,22,9,22,14,7,30,70,5,2,21,65,1,3,51,31,41,1,0,1,0,11,0,3,0,10,24,3,3,2,0,2,0,4,2,261155378,1274149380,3,3,9999,0,9,0
1,97,101,44,2,0,1,32010,0,201,2024,2,14,12,34,12,7,6,18,21,1,1,1,1,1,9,22,9,22,15,9,30,70,5,2,21,35,45,3,36,31,31,1,0,1,0,11,11,3,10,40,10,3,2,2,0,2,0,4,2,261311773,1274118161,4,3,0,9999,0,1
1,97,101,45,2,0,1,10820,0,201,2024,1,23,7,5,23,7,17,18,5,3,1,2,7,7,0,0,0,0,5,8,1,70,1,2,21,25,1,13,4,31,31,11,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261242916,1274325745,3,3,9999,9999,1,1
1,97,101,46,2,0,1,3290,709,201,2024,2,15,9,10,12,7,6,18,22,1,1,1,14,7,0,0,0,0,5,9,1,70,4,2,21,55,45,4,34,31,31,1,0,1,0,11,11,4,4,20,10,3,4,2,0,2,0,4,2,261153722,1274251689,5,3,9999,9999,9,1
1,97,101,47,2,0,1,25470,0,201,2024,1,12,6,10,22,7,18,17,56,1,1,1,1,2,9,22,0,0,15,9,30,70,5,2,1,75,65,3,61,1,0,1,0,1,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,261253384,1274030713,6,3,9999,0,9,0
1,97,101,48,2,0,1,580,1192,201,2024,1,20,1,37,22,7,18,18,3,2,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,45,35,3,3,1,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261331930,1274106745,7,3,9999,9999,1,5
1,97,101,49,2,0,1,32010,0,201,2024,2,8,18,25,21,7,10,18,17,2,1,2,1,1,9,22,9,22,15,6,30,70,5,2,21,55,55,4,35,31,31,1,0,1,0,11,11,2,2,80,14,3,3,2,0,2,0,4,2,261418942,1274100172,5,3,9999,9999,9,9
1,97,101,50,2,0,1,3290,716,201,2024,2,15,7,30,11,7,6,18,22,2,1,2,1,7,9,22,9,22,14,7,30,70,5,2,21,45,35,3,35,31,31,1,0,1,0,11,11,10,10,0,40,4,3,2,0,2,0,4,2,261138836,1274237138,5,3,9999,9999,9,1
1,97,101,51,2,0,1,10290,0,201,2024,1,25,17,5,12,7,17,18,6,2,1,1,1,7,9,22,9,22,17,9,30,70,4,2,21,45,25,3,36,31,31,1,0,1,0,11,11,3,10,10,40,3,3,2,0,2,0,4,2,261306863,1274144423,5,3,9999,9999,1,5
1,97,101,52,2,0,1,10290,0,201,2024,1,29,14,58,12,7,15,18,9,1,1,1,1,7,9,22,0,0,15,9,30,70,5,2,1,1,45,4,61,31,0,1,0,1,0,11,0,3,0,0,0,4,0,2,0,2,0,4,2,261315024,1274121098,2,3,9999,0,1,0
1,97,101,53,2,0,1,32010,0,201,2024,2,3,11,0,12,7,13,18,13,1,1,1,14,7,0,0,0,0,3,8,1,70,4,2,1,65,65,4,61,31,0,1,0,1,0,11,0,2,0,0,0,4,0,2,0,2,0,4,2,261238880,1274143685,7,3,9999,0,9,0
1,97,101,54,2,0,2,32010,0,201,2024,1,6,18,25,21,7,18,17,52,2,1,2,1,1,9,22,9,22,15,9,30,70,5,2,21,1,25,3,4,31,31,1,1,1,1,11,11,2,1,80,60,3,3,2,2,2,2,4,2,261310916,1274103307,7,3,9999,9999,1,1
1,97,101,55,2,0,2,25110,0,201,2024,2,16,22,3,22,7,5,18,22,2,1,1,13,1,0,0,0,0,4,1,1,70,1,2,21,45,55,4,4,31,31,1,1,1,1,11,11,10,10,10,30,3,3,1,2,2,2,4,2,261144455,1274142850,6,3,9999,9999,1,9
1,97,101,56,2,0,1,99000,0,201,2024,2,4,20,5,22,7,13,18,14,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,1,55,1,3,61,31,0,1,0,1,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,261345966,1274207304,1,3,9999,0,9,0
1,97,101,59,2,0,1,3900,0,201,2024,2,22,22,10,22,7,0,18,26,1,1,1,1,1,9,22,0,0,15,9,30,70,5,2,1,25,25,3,61,31,0,1,0,1,0,11,0,3,0,10,0,4,0,2,0,2,0,4,2,261246134,1274014416,5,2,9999,0,5,0
1,97,101,60,2,0,1,27410,0,201,2024,1,28,22,55,22,7,16,18,9,1,1,1,1,1,9,22,0,0,15,9,30,70,5,2,1,65,25,4,61,31,0,1,0,1,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,261339450,1274309347,1,3,9999,0,9,0
1,97,101,61,2,0,1,580,1178,201,2024,2,1,19,15,22,7,14,18,12,2,1,1,12,7,0,0,0,0,5,9,1,70,1,4,21,35,35,4,4,31,31,1,1,1,1,11,11,4,4,10,38,3,3,2,2,2,2,4,2,261416965,1274116283,5,3,9999,9999,5,9
1,97,101,62,2,0,1,85000,0,201,2024,2,4,13,31,12,7,13,18,14,1,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,1,65,4,4,31,31,1,1,1,1,11,11,4,4,40,10,2,2,1,1,2,2,4,4,261428565,1274054106,1,3,9999,9999,1,9
1,97,101,63,2,0,1,3290,714,201,2024,2,7,14,57,12,7,11,18,16,3,1,2,7,7,0,0,0,0,3,3,1,70,1,2,21,35,45,3,4,31,31,1,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,2,4,261143008,1274243805,4,3,9999,9999,4,1
1,97,101,64,2,0,1,3300,0,201,2024,2,8,22,18,22,7,10,18,17,2,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,75,35,4,34,31,31,1,0,1,0,11,11,3,3,40,14,3,3,2,0,2,0,4,2,261228789,1274129332,5,3,273,9999,9,9
1,97,101,65,2,0,1,32010,0,201,2024,1,25,3,4,22,7,17,18,6,1,1,1,1,7,9,22,0,0,14,5,30,70,5,2,1,25,45,3,61,31,0,1,0,1,0,11,0,2,0,10,0,3,0,2,0,2,0,4,2,261247340,1274125346,5,3,9999,0,1,0
1,97,101,66,2,0,1,32010,0,201,2024,1,15,18,15,21,7,18,17,59,1,1,1,1,1,9,22,0,0,15,9,30,70,5,2,1,75,25,4,61,31,0,1,0,1,0,11,0,2,0,10,0,3,0,2,0,2,0,4,2,261310510,1274105755,2,3,690,0,9,0
1,97,101,67,2,0,1,32010,0,201,2024,1,30,17,40,13,7,15,18,10,1,1,1,14,7,0,0,0,0,1,7,1,70,5,4,21,35,45,4,36,31,31,1,0,1,0,11,11,10,10,80,24,4,3,2,0,2,0,4,2,261302982,1274234639,3,3,9999,9999,1,9
1,97,101,68,2,0,1,3900,0,201,2024,2,25,16,50,12,6,57,18,28,2,1,1,1,7,1,21,9,22,15,9,30,70,4,2,21,1,55,3,4,31,31,1,1,1,1,11,11,10,3,10,20,3,3,2,2,2,2,4,2,261242890,1274012688,1,3,9999,9999,1,9
1,97,101,69,2,0,1,99000,0,201,2024,2,13,10,30,12,7,7,18,20,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,45,1,3,4,1,31,1,1,1,1,11,11,10,10,30,20,3,3,2,2,2,2,4,2,261348601,1274050430,3,3,9999,9999,1,1
1,97,102,11,2,0,1,27560,0,210,2024,1,16,13,11,12,7,18,17,59,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,65,1,3,36,31,31,1,0,1,0,11,11,3,10,20,10,3,2,2,0,2,0,4,2,260823500,1274016928,3,3,9999,9999,9,4
1,97,102,13,2,0,2,27560,0,210,2024,1,22,16,0,12,7,17,18,4,2,1,1,1,7,9,22,9,22,14,9,30,70,5,2,21,25,45,17,14,31,31,11,11,1,1,11,11,3,3,50,70,3,3,2,2,2,2,4,2,260849700,1274024002,2,3,9999,9999,1,1
1,97,102,14,2,0,1,32100,0,210,2024,1,18,11,52,12,7,18,18,1,1,1,1,1,7,1,22,9,22,19,9,30,70,5,2,21,35,65,3,4,31,31,1,1,1,1,11,11,3,3,10,81,1,1,1,1,1,2,4,2,260817596,1273923072,5,3,9999,9999,1,9
1,97,102,15,2,0,2,27560,0,210,2024,2,8,21,49,22,7,10,18,17,2,1,1,7,1,0,0,0,0,4,9,1,70,4,2,21,25,45,4,14,31,31,1,11,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,260828918,1274019207,5,3,9999,0,5,0
1,97,102,16,2,0,1,10770,0,362,2024,2,5,13,24,12,7,12,18,15,2,2,1,1,1,9,22,9,22,15,7,30,70,5,2,21,25,1,14,14,31,31,11,11,1,2,11,11,3,3,50,21,3,2,2,2,2,2,4,2,260859251,1274239985,2,3,9999,9999,1,1
1,97,102,17,2,0,1,10820,0,210,2024,2,15,20,35,22,7,6,18,22,1,3,1,1,7,1,22,9,22,11,9,30,70,5,2,21,75,1,3,3,31,31,1,1,1,1,11,11,2,2,50,80,2,2,2,2,2,2,4,2,260835074,1274101223,5,3,154,9999,9,1
1,97,102,18,2,0,1,10820,0,210,2024,2,9,8,40,12,7,10,18,18,3,2,2,14,7,0,0,0,0,2,7,1,70,4,2,21,35,25,3,4,31,31,1,1,1,1,11,11,2,2,10,30,3,3,2,2,2,2,4,2,260835610,1274102522,6,3,9999,9999,1,1
1,97,102,19,2,0,1,32100,0,210,2024,2,18,8,40,12,7,3,18,24,1,1,1,1,7,9,22,9,22,18,9,30,70,5,2,21,65,55,3,51,31,41,1,0,1,0,11,0,2,0,20,40,3,3,2,0,2,0,4,2,260802634,1274001672,1,3,9999,0,1,0
1,97,102,20,2,0,1,5070,0,362,2024,2,7,8,45,12,7,11,18,16,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,25,25,13,4,31,31,11,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,260950706,1274328751,4,3,9999,9999,1,1
1,97,102,22,2,0,1,33620,0,362,2024,2,19,7,55,11,7,2,18,24,1,3,1,1,7,9,22,9,22,11,9,30,70,5,4,21,45,1,4,51,31,41,1,0,1,0,11,0,10,0,20,24,3,3,2,0,2,0,4,2,260808128,1274240043,2,3,9999,0,9,0
1,97,102,23,2,0,1,32100,0,210,2024,2,16,19,54,22,7,5,18,22,1,3,1,1,7,9,22,9,22,15,8,30,70,5,2,21,35,45,4,36,31,31,1,0,1,0,11,11,10,10,80,40,3,3,2,0,2,0,4,2,260948434,1274143508,6,3,9999,9999,1,9
1,97,102,24,2,0,1,33620,0,362,2024,2,8,16,54,12,7,10,18,17,1,3,1,14,7,0,0,0,0,3,9,1,70,5,4,1,25,35,4,61,31,0,1,0,1,0,11,0,10,0,0,0,4,0,2,0,2,0,4,2,260814248,1274256542,5,3,9999,0,1,0
1,97,103,18,2,0,1,25480,0,350,2024,2,1,7,33,11,7,14,18,12,1,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,45,3,36,31,31,1,0,1,0,11,11,3,10,10,30,3,3,2,0,2,0,4,2,261026166,1274333697,5,3,9999,9999,5,9
1,97,103,19,2,0,1,33480,0,348,2024,1,26,2,56,22,7,16,18,7,2,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,1,1,4,4,31,31,1,1,1,1,11,11,4,4,80,60,2,2,1,2,2,2,4,2,261230719,1274559594,6,3,9999,9999,1,1
1,97,103,20,2,0,1,3290,678,350,2024,1,25,17,0,12,7,17,18,6,2,1,1,14,7,0,0,0,0,5,8,1,70,1,2,21,55,35,12,4,1,31,11,1,2,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261208730,1274423125,5,3,9999,9999,9,1
1,97,103,21,2,0,1,3310,514,348,2024,1,11,5,54,22,7,18,17,56,1,1,1,1,1,9,22,0,0,18,9,30,70,5,2,1,75,35,3,61,1,0,1,0,1,0,11,0,4,0,50,0,3,0,2,0,2,0,4,2,261203384,1274523465,5,3,99,0,9,0
1,97,103,22,2,0,1,3310,485,215,2024,2,7,6,41,23,7,11,18,16,2,1,1,1,7,9,22,9,22,15,9,30,70,4,2,21,55,1,14,36,31,31,11,0,1,0,11,11,2,10,10,40,3,3,2,0,2,0,4,2,261103264,1274627264,4,3,9999,9999,9,1
1,97,103,23,2,0,1,10770,0,215,2024,2,3,1,48,22,7,13,18,13,1,1,1,1,3,9,22,0,0,15,9,30,70,5,2,1,35,45,4,61,31,0,1,0,1,0,11,0,4,0,10,0,4,0,2,0,2,0,4,2,261014131,1274427938,7,3,9999,0,1,0
1,97,103,24,2,0,1,3290,699,350,2024,2,5,8,51,12,7,12,18,15,3,1,2,1,1,9,22,0,0,18,9,30,70,5,2,1,45,55,14,61,31,0,11,0,1,0,11,0,4,0,10,0,4,0,2,0,2,0,4,2,261143051,1274324431,2,3,9999,0,1,0
1,97,103,25,2,0,1,3310,510,348,2024,2,13,19,6,21,7,7,18,20,1,1,1,14,7,0,0,0,0,5,9,1,70,4,2,1,65,25,3,61,1,0,1,0,1,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,261159759,1274538797,3,3,9999,0,9,0
1,97,103,26,2,0,1,3310,495,348,2024,2,7,18,5,13,7,11,18,16,3,1,2,14,7,0,0,0,0,5,9,1,70,4,2,21,65,55,3,4,31,31,1,1,1,1,11,11,4,4,50,70,2,2,1,2,2,2,4,2,261129458,1274610636,4,3,9999,9999,9,9
1,97,103,27,2,0,1,33500,22,350,2024,2,13,11,18,12,7,7,18,20,1,2,1,7,1,0,0,0,0,5,9,1,70,1,2,21,25,25,3,3,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261209889,1274420454,3,3,9999,9999,1,1
1,97,103,28,2,0,2,5070,0,350,2024,2,10,13,40,12,7,9,18,18,1,1,1,7,1,0,0,0,0,5,9,1,70,1,2,21,45,35,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261131978,1274250238,7,2,9999,9999,1,1
1,97,103,29,2,0,1,27410,0,350,2024,2,15,5,50,22,7,6,18,22,2,1,2,1,1,9,22,0,0,17,5,30,70,5,2,1,25,1,3,61,31,0,1,0,1,0,11,0,3,0,50,0,3,0,2,0,2,0,4,2,261151216,1274336534,5,3,9999,0,1,0
1,97,103,30,2,0,1,27410,0,350,2024,2,16,19,19,21,7,5,18,22,2,1,1,1,1,9,22,9,22,18,9,30,70,5,2,21,25,45,34,35,31,31,0,0,0,0,11,11,3,3,20,40,3,3,0,0,0,0,2,4,261216715,1274332830,6,3,9999,9999,1,9
1,97,103,31,2,0,1,3290,653,348,2024,2,12,15,0,12,7,8,18,20,1,1,1,1,1,9,22,0,0,19,9,30,70,5,2,21,1,0,51,0,41,0,0,0,0,0,0,0,0,0,40,0,4,0,0,0,0,0,2,0,261242664,1274535114,2,1,0,0,0,0
1,97,103,32,2,0,1,27410,0,350,2024,1,19,10,55,12,7,18,18,2,1,1,1,7,7,0,0,0,0,5,8,1,70,1,2,21,55,45,4,14,31,31,1,11,1,1,11,11,3,3,30,80,2,3,2,2,2,2,4,2,261159158,1274346830,6,3,9999,9999,9,9
1,97,103,33,2,0,1,25170,0,215,2024,1,14,20,40,22,7,18,17,58,1,2,1,7,1,0,0,0,0,3,3,1,70,4,2,21,1,35,4,33,31,31,1,0,1,0,11,11,3,3,50,10,3,2,2,0,2,0,4,2,260945943,1274422438,1,3,9999,9999,1,5
1,97,104,17,1,1,0,580,1092,205,2024,1,27,2,7,22,7,16,18,8,2,1,1,14,7,0,0,0,0,4,9,1,70,1,2,1,65,55,3,61,1,0,1,0,1,0,11,0,4,0,80,0,3,0,2,0,2,0,4,1,261658555,1274510746,7,3,9999,0,9,0
1,97,104,18,2,0,1,25350,0,328,2024,1,16,10,45,12,7,18,17,59,1,1,1,14,7,0,0,0,0,3,7,1,70,4,2,21,75,65,4,36,31,31,1,0,1,0,11,11,3,10,40,20,3,3,2,0,2,0,4,2,261602968,1274708318,3,3,208,9999,9,9
1,97,104,19,2,0,1,580,1100,205,2024,1,30,19,21,22,7,15,18,10,1,1,1,1,1,9,22,9,22,18,9,30,70,5,2,21,1,45,3,35,31,31,1,0,1,0,11,11,10,10,80,20,3,3,2,0,2,0,4,2,261654293,1274433605,3,3,9999,9999,1,5
1,97,104,21,2,0,1,25340,0,205,2024,1,18,20,13,22,7,18,18,1,1,1,1,7,7,0,0,0,0,3,7,1,70,4,2,21,45,25,4,34,31,31,1,0,1,0,11,11,3,3,10,30,4,4,2,0,2,0,4,2,261522831,1274510454,5,3,9999,9999,1,1
1,97,104,22,2,0,1,32050,0,205,2024,1,26,18,17,21,7,16,18,7,2,1,1,7,7,0,0,0,0,3,9,1,70,4,3,21,55,55,3,4,31,31,1,1,1,1,11,11,2,2,80,50,4,4,2,2,2,2,4,2,261725786,1274633985,6,3,9999,9999,9,9
1,97,104,23,2,0,1,33280,0,328,2024,1,10,7,57,11,7,18,17,55,2,3,1,1,7,1,21,9,22,11,9,30,70,5,4,21,35,35,4,4,31,31,1,1,1,1,11,11,10,10,10,40,3,3,2,2,2,2,4,2,261429447,1274711080,4,3,9999,9999,1,1
1,97,104,24,2,0,1,32050,0,205,2024,1,3,15,50,12,7,17,17,50,2,1,1,7,7,0,0,0,0,3,9,1,70,4,3,1,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,261713816,1274543657,4,3,0,0,0,0
1,97,104,25,2,0,2,580,1115,205,2024,2,15,7,44,11,7,6,18,22,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,1,1,3,4,31,31,1,1,1,1,11,11,10,10,10,31,3,2,2,2,2,2,4,2,261631537,1274346049,5,3,9999,9999,1,1
1,97,104,26,2,0,1,10810,0,205,2024,2,1,14,29,12,7,14,18,12,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,25,45,4,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261718280,1274604796,5,3,9999,9999,1,5
1,97,104,27,2,0,1,10810,0,205,2024,2,15,19,55,22,7,6,18,22,1,1,1,7,1,0,0,0,0,3,9,1,70,1,2,21,55,1,3,35,31,31,1,0,1,0,11,11,4,4,10,30,3,3,2,0,2,0,4,2,261717916,1274601981,5,3,9999,9999,9,1
1,97,104,28,2,0,1,32050,0,205,2024,2,8,17,55,13,7,10,18,17,1,1,1,1,7,1,21,9,22,14,8,30,70,5,3,21,35,1,3,36,31,31,1,0,1,0,11,11,3,10,40,10,3,3,2,0,2,0,4,2,261712311,1274516844,5,3,9999,9999,1,5
